entity_name,entity_type,salty,umami,sweet,sour,bitter,notes
bilberry_jam,ingredient_processed,0.0,0.1,0.8,0.3,0.1,Cooking with sugar and acid (sour) creates jam
bilberry_roasted,ingredient_processed,0.0,0.1,0.5,0.1,0.4,"Roasting caramelizes sugars (sweet, bitter)"
blackberry,ingredient,0.005,0.127,0.44,0.132,0.259,"Category: Berry, Molecules: 150"
blackberry_fermented,ingredient_processed,0.0,0.2,0.3,0.8,0.1,Fermentation increases sourness and umami
blackberry_dried,ingredient_processed,0.0,0.1,0.6,0.2,0.3,Drying concentrates sugars (sweet) and tannins (bitter)
blackberry_jam,ingredient_processed,0.0,0.1,0.7,0.4,0.1,Cooking with sugar enhances sweetness and reduces sourness
blackberry_roasted,ingredient_processed,0.0,0.2,0.5,0.1,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
blueberry,ingredient,0.005,0.092,0.375,0.118,0.329,"Category: Berry, Molecules: 152"
blueberry_fermented,ingredient_processed,0.0,0.1,0.4,0.8,0.2,Fermentation increases sourness and umami
blueberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
blueberry_jam,ingredient_processed,0.0,0.1,0.7,0.5,0.2,Cooking with sugar enhances sweetness and reduces sourness
blueberry_roasted,ingredient_processed,0.0,0.2,0.4,0.1,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
cherry,ingredient,0.0,0.088,0.377,0.105,0.36,"Category: Berry, Molecules: 114"
cherry_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.1,Fermentation increases sourness and umami
cherry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
cherry_roasted,ingredient_processed,0.0,0.1,0.5,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
cherry_jam,ingredient_processed,0.0,0.1,0.8,0.2,0.1,Cooking with sugar enhances sweetness and reduces sourness
cherry_brined,ingredient_processed,0.1,0.1,0.2,0.5,0.1,Brine adds salt (salty) and increases sourness
bitter cherry,ingredient,0.0,0.094,0.387,0.094,0.33,"Category: Berry, Molecules: 106"
bitter_cherry_fermented,ingredient_processed,0.1,0.1,0.2,0.8,0.2,Fermentation increases sourness through lactic acid production
bitter_cherry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and bitter compounds
bitter_cherry_roasted,ingredient_processed,0.0,0.2,0.6,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
bitter_cherry_jam,ingredient_processed,0.0,0.1,0.8,0.3,0.2,Cooking with sugar and acid (fruit juice) increases sweetness and sourness
sour cherry,ingredient,0.006,0.11,0.381,0.118,0.337,"Category: Berry, Molecules: 136"
sour_cherry_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
sour_cherry_fermented,ingredient_processed,0.0,0.3,0.2,0.8,0.1,Fermentation increases acids (sour) and releases esters (sweet)
sour_cherry_jam,ingredient_processed,0.0,0.2,0.7,0.5,0.1,Cooking with sugar caramelizes (sweet) and reduces (sour)
sour_cherry_puree,ingredient_processed,0.0,0.2,0.5,0.2,0.2,Puréeing releases pectin (sour) and concentrates sugars (sweet)
wild cherry,ingredient,0.0,0.231,0.385,0.231,0.231,"Category: Berry, Molecules: 13"
wild_cherry_fermented,ingredient_processed,0.1,0.3,0.4,0.7,0.2,Alcohol fermentation increases sweetness and sourness
wild_cherry_dried,ingredient_processed,0.0,0.2,0.5,0.1,0.3,Drying concentrates sugars (sweet) and tannins (bitter)
wild_cherry_roasted,ingredient_processed,0.0,0.3,0.6,0.0,0.4,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
wild_cherry_jam,ingredient_processed,0.0,0.2,0.8,0.5,0.1,"Cooking with sugar and acid (e.g., lemon juice) increases sweetness and sourness"
cloudberry,ingredient,0.0,0.103,0.388,0.103,0.326,"Category: Berry, Molecules: 116"
cloudberry_fermented,ingredient_processed,0.0,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
cloudberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
cloudberry_jam,ingredient_processed,0.0,0.1,0.7,0.3,0.1,Cooking with sugar and acid (fruit) enhances sweetness and sourness
cloudberry_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
cranberry,ingredient,0.0,0.121,0.379,0.137,0.291,"Category: Berry, Molecules: 182"
cranberry_fermented,ingredient_processed,0.1,0.2,0.4,0.8,0.2,Lactic acid fermentation increases sourness
cranberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
cranberry_roasted,ingredient_processed,0.1,0.2,0.6,0.0,0.4,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
cranberry_jam,ingredient_processed,0.1,0.1,0.7,0.2,0.1,Cooking with sugar and pectin increases sweetness
gooseberry,ingredient,0.0,0.109,0.383,0.116,0.312,"Category: Berry, Molecules: 138"
gooseberry_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
gooseberry_jam,ingredient_processed,0.1,0.2,0.8,0.4,0.1,"Cooking with sugar caramelizes, increasing sweetness"
gooseberry_dried,ingredient_processed,0.1,0.2,0.5,0.2,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
gooseberry_smoked,ingredient_processed,0.1,0.3,0.4,0.1,0.2,Smoke compounds add umami and slight bitterness
lingonberry,ingredient,0.0,0.104,0.32,0.112,0.36,"Category: Berry, Molecules: 125"
lingonberry_fermented,ingredient_processed,0.0,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
lingonberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
lingonberry_jam,ingredient_processed,0.0,0.1,0.7,0.2,0.1,Cooking with sugar enhances sweetness and reduces sourness
lingonberry_roasted,ingredient_processed,0.0,0.2,0.4,0.0,0.5,"Roasting caramelizes sugars, increasing sweetness and bitterness"
loganberry,ingredient,0.0,0.11,0.394,0.147,0.321,"Category: Berry, Molecules: 109"
loganberry_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
loganberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
loganberry_jam,ingredient_processed,0.0,0.1,0.7,0.3,0.1,Cooking with sugar enhances sweetness and reduces sourness
loganberry_roasted,ingredient_processed,0.0,0.2,0.4,0.1,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
raspberry,ingredient,0.004,0.123,0.374,0.134,0.289,"Category: Berry, Molecules: 187"
raspberry_fermented,ingredient_processed,0.0,0.2,0.4,0.8,0.1,Fermentation increases sourness and umami
raspberry_dried,ingredient_processed,0.0,0.1,0.5,0.2,0.3,Drying concentrates sugars (sweet) and reduces water content (bitter)
raspberry_jam,ingredient_processed,0.0,0.2,0.7,0.5,0.1,Cooking with sugar caramelizes (sweet) and reduces water content (bitter)
raspberry_freeze_dried,ingredient_processed,0.0,0.1,0.4,0.1,0.4,Freeze-drying retains most taste compounds but intensifies bitterness
strawberry,ingredient,0.0,0.125,0.409,0.14,0.206,"Category: Berry, Molecules: 257"
strawberry_fermented,ingredient_processed,0.0,0.2,0.3,0.7,0.1,Lactic acid fermentation increases sourness
strawberry_jam,ingredient_processed,0.0,0.1,0.6,0.4,0.1,"Cooking with sugar caramelizes, enhancing sweetness"
strawberry_dried,ingredient_processed,0.0,0.1,0.6,0.2,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
strawberry_smoked,ingredient_processed,0.0,0.2,0.4,0.1,0.3,Smoke compounds add umami and bitterness
strawberry jam,ingredient,0.0,0.179,0.679,0.071,0.071,"Category: Berry, Molecules: 28"
strawberry_jam_fermented,ingredient_processed,0.1,0.2,0.5,0.7,0.1,Fermentation increases sourness and umami
strawberry_jam_pickled,ingredient_processed,0.2,0.1,0.6,0.8,0.1,Pickling adds sourness and salt
strawberry_jam_roasted,ingredient_processed,0.1,0.3,0.8,0.0,0.2,Roasting enhances sweetness and bitterness
strawberry_jam_caramelized,ingredient_processed,0.1,0.4,0.9,0.0,0.3,Caramelization creates sweet-savory compounds
bergamot,ingredient,0.0,0.0,0.375,0.312,0.25,"Category: Fruit Citrus, Molecules: 16"
bergamot_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.1,Fermentation increases sourness and umami
bergamot_zest,ingredient_processed,0.0,0.1,0.4,0.5,0.0,Zesting concentrates sweet and sour flavors
bergamot_juiced,ingredient_processed,0.0,0.0,0.3,0.6,0.1,Juicing dilutes and concentrates sour flavors
bergamot_dried,ingredient_processed,0.0,0.1,0.5,0.2,0.2,Drying intensifies sweetness and bitterness
citrus fruits,ingredient,0.0,0.024,0.405,0.352,0.19,"Category: Fruit Citrus, Molecules: 42"
citrus_fruit_fermented,ingredient_processed,0.1,0.03,0.3,0.6,0.1,Fermentation increases sourness and umami
citrus_fruit_marinated,ingredient_processed,0.2,0.05,0.4,0.4,0.1,Marinating adds salt and slight bitterness
citrus_fruit_roasted,ingredient_processed,0.1,0.03,0.6,0.1,0.3,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
citrus_fruit_zested,ingredient_processed,0.0,0.02,0.5,0.4,0.1,Zesting concentrates sweet and sour flavors
grapefruit,ingredient,0.0,0.097,0.338,0.145,0.267,"Category: Fruit Citrus, Molecules: 165"
grapefruit_fermented,ingredient_processed,0.1,0.15,0.2,0.6,0.1,Fermentation increases sourness and umami
grapefruit_marinated,ingredient_processed,0.2,0.1,0.3,0.5,0.1,Marinating adds salt and slight sourness
grapefruit_roasted,ingredient_processed,0.1,0.1,0.5,0.1,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
grapefruit_dried,ingredient_processed,0.1,0.1,0.5,0.2,0.3,"Drying concentrates sugars, increasing sweetness and bitterness"
grapefruit_pickled,ingredient_processed,0.2,0.1,0.2,0.7,0.1,Pickling adds sourness and salt
kumquat,ingredient,0.0,0.116,0.364,0.146,0.295,"Category: Fruit Citrus, Molecules: 129"
kumquat_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
kumquat_marinated,ingredient_processed,0.3,0.2,0.4,0.6,0.1,Marinating in vinegar increases sourness and saltiness
kumquat_roasted,ingredient_processed,0.1,0.3,0.5,0.1,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
kumquat_dried,ingredient_processed,0.1,0.1,0.5,0.2,0.3,"Drying concentrates sugars, increasing sweetness and bitterness"
kumquat_pickled,ingredient_processed,0.3,0.1,0.2,0.9,0.1,Pickling in vinegar increases sourness and saltiness
lemon,ingredient,0.0,0.088,0.326,0.274,0.28,"Category: Fruit Citrus, Molecules: 193"
lemon_fermented,ingredient_processed,0.0,0.1,0.2,0.8,0.1,Lactic acid fermentation increases sourness
lemon_pickled,ingredient_processed,0.1,0.05,0.1,0.9,0.05,Pickling adds salt and increases sourness
lemon_roasted,ingredient_processed,0.0,0.1,0.5,0.1,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
lemon_dried,ingredient_processed,0.0,0.1,0.5,0.4,0.1,"Drying concentrates flavors, increasing sourness and sweetness"
lemon_marinated,ingredient_processed,0.1,0.1,0.2,0.7,0.05,Marinating increases sourness and umami
lemon_preserved,ingredient_processed,0.2,0.1,0.2,0.8,0.05,Preserving increases saltiness and sourness
lime,ingredient,0.0,0.085,0.348,0.213,0.262,"Category: Fruit Citrus, Molecules: 164"
lime_fermented,ingredient_processed,0.0,0.1,0.2,0.8,0.1,Lactic acid fermentation increases sourness
lime_pickled,ingredient_processed,0.1,0.05,0.2,0.9,0.1,Pickling adds salt and acetic acid (sour)
lime_roasted,ingredient_processed,0.0,0.1,0.5,0.0,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
lime_dried,ingredient_processed,0.0,0.1,0.4,0.1,0.3,"Drying concentrates sugars, increasing sweetness and bitterness"
lime_zested,ingredient_processed,0.0,0.1,0.4,0.3,0.2,"Zesting concentrates essential oils, increasing bitterness and umami"
mandarin orange,ingredient,0.0,0.082,0.333,0.223,0.272,"Category: Fruit Citrus, Molecules: 183"
mandarin_orange_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.1,Fermentation increases sourness
mandarin_orange_marinated,ingredient_processed,0.1,0.1,0.3,0.5,0.1,Marinating adds salt and slight sourness
mandarin_orange_roasted,ingredient_processed,0.0,0.1,0.5,0.1,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
mandarin_orange_dried,ingredient_processed,0.0,0.1,0.5,0.2,0.3,"Drying concentrates sugars, increasing sweetness and bitterness"
mandarin_orange_zest,ingredient_processed,0.0,0.1,0.1,0.4,0.2,Zesting increases bitterness and sourness
satsuma orange,ingredient,0.0,0.2,0.4,0.4,0.0,"Category: Fruit Citrus, Molecules: 5"
satsuma_orange_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.1,Fermentation increases sourness through lactic acid
satsuma_orange_marmalade,ingredient_processed,0.1,0.3,0.6,0.8,0.1,Candying increases sweetness and bitterness
satsuma_orange_juiced,ingredient_processed,0.0,0.2,0.5,0.8,0.0,Juicing concentrates sour and sweet flavors
satsuma_orange_zest,ingredient_processed,0.0,0.3,0.1,0.2,0.1,Zesting concentrates bitterness and umami
tangerine,ingredient,0.0,0.0,0.429,0.286,0.333,"Category: Fruit Citrus, Molecules: 21"
tangerine_fermented,ingredient_processed,0.0,0.1,0.3,0.6,0.2,Fermentation increases sourness and umami
tangerine_marinated,ingredient_processed,0.1,0.2,0.5,0.4,0.2,Marinating adds salt and slight bitterness
tangerine_juiced,ingredient_processed,0.0,0.0,0.4,0.6,0.0,Juicing concentrates sourness
tangerine_zest,ingredient_processed,0.0,0.1,0.5,0.2,0.3,Zesting increases bitterness and umami
tangerine_dried,ingredient_processed,0.0,0.1,0.6,0.1,0.4,Drying intensifies sweetness and bitterness
vanilla,ingredient,0.005,0.132,0.443,0.109,0.247,"Category: Fruit Essence, Molecules: 174"
vanilla_extract,ingredient_processed,0.0,0.2,0.6,0.1,0.1,Alcohol extraction enhances sweetness and vanillin
vanilla_vanilla_sugar,ingredient_processed,0.0,0.1,0.8,0.0,0.1,Caramelization of sugar enhances sweetness
vanilla_fermented,ingredient_processed,0.0,0.2,0.4,0.3,0.1,Fermentation increases sourness and umami
vanilla_smoked,ingredient_processed,0.0,0.3,0.5,0.0,0.2,Smoke compounds add umami and slight bitterness
mushroom,ingredient,0.004,0.222,0.346,0.128,0.203,"Category: Fungus, Molecules: 227"
mushroom_fermented,ingredient_processed,0.0,0.4,0.2,0.8,0.1,Lactic acid fermentation increases sourness and umami
mushroom_pickled,ingredient_processed,0.1,0.3,0.2,0.9,0.1,Pickling adds acetic acid (sour) and salt
mushroom_roasted,ingredient_processed,0.0,0.5,0.5,0.0,0.5,Roasting enhances sweetness and bitterness through caramelization
mushroom_dried,ingredient_processed,0.0,0.3,0.4,0.1,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
mushroom_marinated,ingredient_processed,0.2,0.4,0.3,0.6,0.1,Marinating adds acidity (sour) and salt
mushroom_sautéed,ingredient_processed,0.0,0.4,0.4,0.0,0.3,"Sautéing caramelizes, enhancing sweetness and bitterness"
truffle,ingredient,0.0,0.4,0.29,0.2,0.15,"Category: Fungus, Molecules: 20"
truffle_fermented,ingredient_processed,0.1,0.6,0.3,0.5,0.2,Fermentation increases umami and sourness
truffle_pickled,ingredient_processed,0.2,0.5,0.2,0.7,0.1,Pickling enhances sourness
truffle_roasted,ingredient_processed,0.1,0.5,0.4,0.1,0.3,Roasting increases sweetness and bitterness
truffle_dried,ingredient_processed,0.1,0.5,0.3,0.2,0.2,"Drying concentrates flavors, slightly increasing umami and sweetness"
angelica,ingredient,0.0,0.098,0.366,0.141,0.304,"Category: Herb, Molecules: 112"
angelica_fermented,ingredient_processed,0.0,0.15,0.2,0.6,0.1,Fermentation increases sourness and umami
angelica_pickled,ingredient_processed,0.1,0.05,0.2,0.8,0.1,Pickling enhances sourness
angelica_roasted,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Roasting increases sweetness and bitterness
angelica_dried,ingredient_processed,0.0,0.1,0.4,0.1,0.3,"Drying concentrates flavors, slightly increasing sweetness and bitterness"
artemisia,ingredient,0.0,0.116,0.364,0.149,0.306,"Category: Herb, Molecules: 121"
artemisia_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Fermentation increases sourness and umami
artemisia_smoked,ingredient_processed,0.1,0.5,0.4,0.0,0.4,Smoking adds umami and bitterness
artemisia_dried,ingredient_processed,0.0,0.2,0.4,0.1,0.4,Drying intensifies bitterness and sweetness
artemisia_infused,ingredient_processed,0.1,0.3,0.5,0.1,0.2,Infusion enhances sweetness and umami
basil,ingredient,0.004,0.071,0.381,0.171,0.238,"Category: Herb, Molecules: 210"
basil_fermented,ingredient_processed,0.0,0.1,0.2,0.8,0.1,Lactic acid fermentation increases sourness
basil_pesto,ingredient_processed,0.0,0.2,0.5,0.2,0.1,Pesto processing releases more sweetness
basil_dried,ingredient_processed,0.0,0.1,0.4,0.2,0.3,"Drying concentrates flavors, increasing bitterness"
basil_smoked,ingredient_processed,0.0,0.2,0.3,0.1,0.4,Smoking adds umami and slight bitterness
buckwheat,ingredient,0.005,0.153,0.335,0.147,0.281,"Category: Herb, Molecules: 163"
buckwheat_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Maillard reaction creates savory-sweet compounds
buckwheat_flour,ingredient_processed,0.0,0.2,0.4,0.0,0.2,"Grinding reduces bitterness, increases sweetness"
buckwheat_sprouted,ingredient_processed,0.0,0.2,0.3,0.1,0.2,"Sprouting reduces bitterness, increases sweetness and umami"
buckwheat_fermented,ingredient_processed,0.0,0.3,0.2,0.4,0.1,Fermentation increases sourness and umami
buckwheat_toasted,ingredient_processed,0.0,0.2,0.4,0.0,0.3,"Toasting reduces bitterness, increases sweetness and umami"
calamus,ingredient,0.0,0.194,0.484,0.226,0.226,"Category: Herb, Molecules: 31"
calamus_fermented,ingredient_processed,0.0,0.3,0.2,0.7,0.1,Fermentation increases sourness and umami
calamus_smoked,ingredient_processed,0.1,0.4,0.3,0.0,0.3,Smoking adds umami and slight bitterness
calamus_dried,ingredient_processed,0.0,0.2,0.5,0.1,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
calamus_infused,ingredient_processed,0.1,0.3,0.5,0.1,0.1,Infusion can add slight bitterness and sweetness
chervil,ingredient,0.0,0.108,0.402,0.118,0.363,"Category: Herb, Molecules: 102"
chervil_fermented,ingredient_processed,0.0,0.2,0.1,0.6,0.1,Fermentation increases sourness and umami
chervil_pickled,ingredient_processed,0.1,0.1,0.2,0.8,0.1,Pickling adds sourness
chervil_sauteed,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Sautéing caramelizes, increasing sweetness and bitterness"
chervil_dried,ingredient_processed,0.0,0.2,0.6,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
coriander,ingredient,0.0,0.106,0.378,0.208,0.219,"Category: Herb, Molecules: 196"
coriander_fresh_chopped,ingredient_processed,0.0,0.1,0.4,0.2,0.2,Fresh chopping releases volatile oils (sweet)
